date,new_york_flu,flu,treating flu,medicine for the flu,high fever,is the flu contagious,get over the flu,medicine for flu,how to get rid of the flu,fever cough,nyc flu,pneumonia,fever flu,normal body,signs of flu,symptoms of the flu,cold or flu,stomach flu,flu 2018,flu game,cold versus flu,incubation period for flu,how long is flu contagious,treating the flu,flu treatments,flu complications,influenza symptoms,contagious flu,how to treat flu,flu fever,type a influenza,cure the flu,flu vs cold,flu contagious period,how long is the flu,signs of the flu,the flu virus,flu cough,flu symptoms,treat flu,ear thermometer,taking temperature,get rid of the flu,over the counter flu,reduce a fever,flu and cold,cold and flu,flu vs. cold,cure flu,human temperature,braun thermoscan,flu length,remedies for flu,how long does flu last,what to do if you have the flu,flu shots,symptoms of flu,treat the flu,over the counter flu medicine,flu report,incubation period for the flu,influenza a and b,having the flu,normal body temperature,flu germs,flu lasts,thermoscan,flu treatment,is flu contagious,flu care,flu children,swine flu,flu shot side effects,cold vs flu,flu how long,flu recovery,flu versus cold,exposed to flu,flu remedies,influenza type a,flu medicine,fever,flu duration,the flu symptoms,flu shot,flu or cold,flu vaccine,cold vs. flu,flu in children,do i have the flu,i have the flu,influenza incubation period,flu season,oscillococcinum,what is the flu,low body,remedies for the flu,target
2018-01,4.56376,100.0,3.0,18.0,100.0,98.0,22.0,57.0,32.0,100.0,15.0,91.0,25.0,9.0,42.0,46.0,15.0,78.0,100.0,2.0,1.0,4.0,100.0,4.0,5.0,13.0,21.0,81.0,9.0,100.0,7.0,11.0,100.0,2.0,88.0,99.0,82.0,96.0,100.0,2.0,2.0,0.0,16.0,19.0,6.0,94.0,93.0,3.0,18.0,21.0,4.0,4.0,11.0,100.0,2.0,33.0,100.0,8.0,47.0,100.0,47.0,67.0,74.0,44.0,24.0,7.0,12.0,67.0,100.0,92.0,15.0,8.0,5.0,19.0,100.0,2.0,0.0,6.0,2.0,0.0,4.0,100.0,1.0,22.0,52.0,4.0,74.0,2.0,16.0,10.0,40.0,2.0,100.0,38.0,100.0,55.0,2.0,6.19621
2018-02,6.19621,100.0,3.0,18.0,100.0,98.0,22.0,57.0,32.0,100.0,15.0,91.0,25.0,9.0,42.0,46.0,15.0,78.0,100.0,2.0,1.0,4.0,100.0,4.0,5.0,13.0,21.0,81.0,9.0,100.0,7.0,11.0,100.0,2.0,88.0,99.0,82.0,96.0,100.0,2.0,2.0,0.0,16.0,19.0,6.0,94.0,93.0,3.0,18.0,21.0,4.0,4.0,11.0,100.0,2.0,33.0,100.0,8.0,47.0,100.0,47.0,67.0,74.0,44.0,24.0,7.0,12.0,67.0,100.0,92.0,15.0,8.0,5.0,19.0,100.0,2.0,0.0,6.0,2.0,0.0,4.0,100.0,1.0,22.0,52.0,4.0,74.0,2.0,16.0,10.0,40.0,2.0,100.0,38.0,100.0,55.0,2.0,7.4440800000000005
2018-03,7.4440800000000005,100.0,3.0,18.0,100.0,98.0,22.0,57.0,32.0,100.0,15.0,91.0,25.0,9.0,42.0,46.0,15.0,78.0,100.0,2.0,1.0,4.0,100.0,4.0,5.0,13.0,21.0,81.0,9.0,100.0,7.0,11.0,100.0,2.0,88.0,99.0,82.0,96.0,100.0,2.0,2.0,0.0,16.0,19.0,6.0,94.0,93.0,3.0,18.0,21.0,4.0,4.0,11.0,100.0,2.0,33.0,100.0,8.0,47.0,100.0,47.0,67.0,74.0,44.0,24.0,7.0,12.0,67.0,100.0,92.0,15.0,8.0,5.0,19.0,100.0,2.0,0.0,6.0,2.0,0.0,4.0,100.0,1.0,22.0,52.0,4.0,74.0,2.0,16.0,10.0,40.0,2.0,100.0,38.0,100.0,55.0,2.0,9.175239999999999
2018-04,9.175239999999999,100.0,3.0,18.0,100.0,98.0,22.0,57.0,32.0,100.0,15.0,91.0,25.0,9.0,42.0,46.0,15.0,78.0,100.0,2.0,1.0,4.0,100.0,4.0,5.0,13.0,21.0,81.0,9.0,100.0,7.0,11.0,100.0,2.0,88.0,99.0,82.0,96.0,100.0,2.0,2.0,0.0,16.0,19.0,6.0,94.0,93.0,3.0,18.0,21.0,4.0,4.0,11.0,100.0,2.0,33.0,100.0,8.0,47.0,100.0,47.0,67.0,74.0,44.0,24.0,7.0,12.0,67.0,100.0,92.0,15.0,8.0,5.0,19.0,100.0,2.0,0.0,6.0,2.0,0.0,4.0,100.0,1.0,22.0,52.0,4.0,74.0,2.0,16.0,10.0,40.0,2.0,100.0,38.0,100.0,55.0,2.0,10.9383
2018-05,10.9383,24.0,2.0,5.0,74.0,22.0,2.0,18.0,2.0,49.0,4.0,61.0,7.0,6.0,8.0,12.0,5.0,54.0,21.0,2.0,0.0,1.0,25.0,5.0,4.0,0.0,6.0,27.0,3.0,27.0,8.0,6.0,30.0,8.0,18.0,4.0,27.0,28.0,20.0,1.0,1.0,0.0,3.0,3.0,2.0,48.0,44.0,0.0,8.0,19.0,3.0,3.0,11.0,22.0,0.0,4.0,21.0,3.0,0.0,12.0,6.0,18.0,10.0,66.0,3.0,3.0,5.0,33.0,43.0,16.0,3.0,3.0,1.0,5.0,25.0,0.0,1.0,2.0,1.0,0.0,1.0,69.0,0.0,6.0,9.0,1.0,25.0,1.0,2.0,4.0,10.0,3.0,31.0,5.0,24.0,56.0,4.0,10.7166
2018-06,10.7166,24.0,2.0,5.0,74.0,22.0,2.0,18.0,2.0,49.0,4.0,61.0,7.0,6.0,8.0,12.0,5.0,54.0,21.0,2.0,0.0,1.0,25.0,5.0,4.0,0.0,6.0,27.0,3.0,27.0,8.0,6.0,30.0,8.0,18.0,4.0,27.0,28.0,20.0,1.0,1.0,0.0,3.0,3.0,2.0,48.0,44.0,0.0,8.0,19.0,3.0,3.0,11.0,22.0,0.0,4.0,21.0,3.0,0.0,12.0,6.0,18.0,10.0,66.0,3.0,3.0,5.0,33.0,43.0,16.0,3.0,3.0,1.0,5.0,25.0,0.0,1.0,2.0,1.0,0.0,1.0,69.0,0.0,6.0,9.0,1.0,25.0,1.0,2.0,4.0,10.0,3.0,31.0,5.0,24.0,56.0,4.0,10.3037
2018-07,10.3037,24.0,2.0,5.0,74.0,22.0,2.0,18.0,2.0,49.0,4.0,61.0,7.0,6.0,8.0,12.0,5.0,54.0,21.0,2.0,0.0,1.0,25.0,5.0,4.0,0.0,6.0,27.0,3.0,27.0,8.0,6.0,30.0,8.0,18.0,4.0,27.0,28.0,20.0,1.0,1.0,0.0,3.0,3.0,2.0,48.0,44.0,0.0,8.0,19.0,3.0,3.0,11.0,22.0,0.0,4.0,21.0,3.0,0.0,12.0,6.0,18.0,10.0,66.0,3.0,3.0,5.0,33.0,43.0,16.0,3.0,3.0,1.0,5.0,25.0,0.0,1.0,2.0,1.0,0.0,1.0,69.0,0.0,6.0,9.0,1.0,25.0,1.0,2.0,4.0,10.0,3.0,31.0,5.0,24.0,56.0,4.0,6.97767
2018-08,6.97767,24.0,2.0,5.0,74.0,22.0,2.0,18.0,2.0,49.0,4.0,61.0,7.0,6.0,8.0,12.0,5.0,54.0,21.0,2.0,0.0,1.0,25.0,5.0,4.0,0.0,6.0,27.0,3.0,27.0,8.0,6.0,30.0,8.0,18.0,4.0,27.0,28.0,20.0,1.0,1.0,0.0,3.0,3.0,2.0,48.0,44.0,0.0,8.0,19.0,3.0,3.0,11.0,22.0,0.0,4.0,21.0,3.0,0.0,12.0,6.0,18.0,10.0,66.0,3.0,3.0,5.0,33.0,43.0,16.0,3.0,3.0,1.0,5.0,25.0,0.0,1.0,2.0,1.0,0.0,1.0,69.0,0.0,6.0,9.0,1.0,25.0,1.0,2.0,4.0,10.0,3.0,31.0,5.0,24.0,56.0,4.0,5.0406900000000014
2018-09,5.0406900000000014,14.0,2.0,8.0,56.0,19.0,2.0,23.0,7.0,26.0,1.0,49.0,4.0,6.0,4.0,8.0,1.0,33.0,9.0,1.0,0.0,0.0,10.0,2.0,2.0,7.0,5.0,12.0,2.0,14.0,4.0,4.0,15.0,2.0,17.0,6.0,12.0,19.0,11.0,0.0,1.0,1.0,5.0,3.0,3.0,46.0,47.0,0.0,1.0,14.0,2.0,0.0,2.0,13.0,0.0,3.0,11.0,0.0,19.0,6.0,0.0,13.0,14.0,45.0,5.0,0.0,4.0,27.0,20.0,9.0,1.0,2.0,1.0,3.0,17.0,0.0,0.0,2.0,0.0,0.0,1.0,65.0,0.0,3.0,5.0,0.0,15.0,0.0,4.0,1.0,7.0,1.0,20.0,7.0,15.0,54.0,1.0,3.71947
2018-10,3.71947,14.0,2.0,8.0,56.0,19.0,2.0,23.0,7.0,26.0,1.0,49.0,4.0,6.0,4.0,8.0,1.0,33.0,9.0,1.0,0.0,0.0,10.0,2.0,2.0,7.0,5.0,12.0,2.0,14.0,4.0,4.0,15.0,2.0,17.0,6.0,12.0,19.0,11.0,0.0,1.0,1.0,5.0,3.0,3.0,46.0,47.0,0.0,1.0,14.0,2.0,0.0,2.0,13.0,0.0,3.0,11.0,0.0,19.0,6.0,0.0,13.0,14.0,45.0,5.0,0.0,4.0,27.0,20.0,9.0,1.0,2.0,1.0,3.0,17.0,0.0,0.0,2.0,0.0,0.0,1.0,65.0,0.0,3.0,5.0,0.0,15.0,0.0,4.0,1.0,7.0,1.0,20.0,7.0,15.0,54.0,1.0,3.37375
2018-11,3.37375,14.0,2.0,8.0,56.0,19.0,2.0,23.0,7.0,26.0,1.0,49.0,4.0,6.0,4.0,8.0,1.0,33.0,9.0,1.0,0.0,0.0,10.0,2.0,2.0,7.0,5.0,12.0,2.0,14.0,4.0,4.0,15.0,2.0,17.0,6.0,12.0,19.0,11.0,0.0,1.0,1.0,5.0,3.0,3.0,46.0,47.0,0.0,1.0,14.0,2.0,0.0,2.0,13.0,0.0,3.0,11.0,0.0,19.0,6.0,0.0,13.0,14.0,45.0,5.0,0.0,4.0,27.0,20.0,9.0,1.0,2.0,1.0,3.0,17.0,0.0,0.0,2.0,0.0,0.0,1.0,65.0,0.0,3.0,5.0,0.0,15.0,0.0,4.0,1.0,7.0,1.0,20.0,7.0,15.0,54.0,1.0,2.35595
2018-12,2.35595,14.0,2.0,8.0,56.0,19.0,2.0,23.0,7.0,26.0,1.0,49.0,4.0,6.0,4.0,8.0,1.0,33.0,9.0,1.0,0.0,0.0,10.0,2.0,2.0,7.0,5.0,12.0,2.0,14.0,4.0,4.0,15.0,2.0,17.0,6.0,12.0,19.0,11.0,0.0,1.0,1.0,5.0,3.0,3.0,46.0,47.0,0.0,1.0,14.0,2.0,0.0,2.0,13.0,0.0,3.0,11.0,0.0,19.0,6.0,0.0,13.0,14.0,45.0,5.0,0.0,4.0,27.0,20.0,9.0,1.0,2.0,1.0,3.0,17.0,0.0,0.0,2.0,0.0,0.0,1.0,65.0,0.0,3.0,5.0,0.0,15.0,0.0,4.0,1.0,7.0,1.0,20.0,7.0,15.0,54.0,1.0,2.59165
2018-13,2.59165,14.0,2.0,8.0,56.0,19.0,2.0,23.0,7.0,26.0,1.0,49.0,4.0,6.0,4.0,8.0,1.0,33.0,9.0,1.0,0.0,0.0,10.0,2.0,2.0,7.0,5.0,12.0,2.0,14.0,4.0,4.0,15.0,2.0,17.0,6.0,12.0,19.0,11.0,0.0,1.0,1.0,5.0,3.0,3.0,46.0,47.0,0.0,1.0,14.0,2.0,0.0,2.0,13.0,0.0,3.0,11.0,0.0,19.0,6.0,0.0,13.0,14.0,45.0,5.0,0.0,4.0,27.0,20.0,9.0,1.0,2.0,1.0,3.0,17.0,0.0,0.0,2.0,0.0,0.0,1.0,65.0,0.0,3.0,5.0,0.0,15.0,0.0,4.0,1.0,7.0,1.0,20.0,7.0,15.0,54.0,1.0,2.34435
2018-14,2.34435,9.0,2.0,7.0,58.0,3.0,0.0,16.0,2.0,43.0,2.0,45.0,3.0,6.0,4.0,4.0,2.0,22.0,4.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,5.0,7.0,1.0,12.0,2.0,2.0,16.0,2.0,7.0,0.0,6.0,11.0,8.0,0.0,1.0,0.0,3.0,3.0,5.0,29.0,34.0,0.0,4.0,19.0,2.0,1.0,4.0,11.0,0.0,2.0,6.0,0.0,0.0,24.0,0.0,0.0,7.0,43.0,3.0,0.0,2.0,22.0,9.0,9.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,2.0,4.0,1.0,13.0,0.0,2.0,2.0,3.0,0.0,16.0,4.0,9.0,56.0,0.0,2.19619
2018-15,2.19619,9.0,2.0,7.0,58.0,3.0,0.0,16.0,2.0,43.0,2.0,45.0,3.0,6.0,4.0,4.0,2.0,22.0,4.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,5.0,7.0,1.0,12.0,2.0,2.0,16.0,2.0,7.0,0.0,6.0,11.0,8.0,0.0,1.0,0.0,3.0,3.0,5.0,29.0,34.0,0.0,4.0,19.0,2.0,1.0,4.0,11.0,0.0,2.0,6.0,0.0,0.0,24.0,0.0,0.0,7.0,43.0,3.0,0.0,2.0,22.0,9.0,9.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,2.0,4.0,1.0,13.0,0.0,2.0,2.0,3.0,0.0,16.0,4.0,9.0,56.0,0.0,2.22306
2018-16,2.22306,9.0,2.0,7.0,58.0,3.0,0.0,16.0,2.0,43.0,2.0,45.0,3.0,6.0,4.0,4.0,2.0,22.0,4.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,5.0,7.0,1.0,12.0,2.0,2.0,16.0,2.0,7.0,0.0,6.0,11.0,8.0,0.0,1.0,0.0,3.0,3.0,5.0,29.0,34.0,0.0,4.0,19.0,2.0,1.0,4.0,11.0,0.0,2.0,6.0,0.0,0.0,24.0,0.0,0.0,7.0,43.0,3.0,0.0,2.0,22.0,9.0,9.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,2.0,4.0,1.0,13.0,0.0,2.0,2.0,3.0,0.0,16.0,4.0,9.0,56.0,0.0,1.5924399999999999
2018-17,1.5924399999999999,9.0,2.0,7.0,58.0,3.0,0.0,16.0,2.0,43.0,2.0,45.0,3.0,6.0,4.0,4.0,2.0,22.0,4.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,5.0,7.0,1.0,12.0,2.0,2.0,16.0,2.0,7.0,0.0,6.0,11.0,8.0,0.0,1.0,0.0,3.0,3.0,5.0,29.0,34.0,0.0,4.0,19.0,2.0,1.0,4.0,11.0,0.0,2.0,6.0,0.0,0.0,24.0,0.0,0.0,7.0,43.0,3.0,0.0,2.0,22.0,9.0,9.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,2.0,4.0,1.0,13.0,0.0,2.0,2.0,3.0,0.0,16.0,4.0,9.0,56.0,0.0,2.20051
2018-18,2.20051,7.0,2.0,6.0,57.0,2.0,0.0,5.0,0.0,28.0,2.0,42.0,2.0,6.0,1.0,2.0,2.0,24.0,3.0,3.0,0.0,0.0,3.0,0.0,6.0,5.0,2.0,3.0,1.0,7.0,0.0,4.0,2.0,0.0,2.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,29.0,29.0,0.0,3.0,13.0,0.0,0.0,1.0,5.0,0.0,2.0,3.0,0.0,19.0,6.0,0.0,0.0,11.0,46.0,0.0,0.0,7.0,15.0,6.0,6.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.0,1.0,3.0,1.0,11.0,0.0,2.0,1.0,1.0,1.0,15.0,3.0,12.0,39.0,0.0,1.5012299999999998
2018-19,1.5012299999999998,7.0,2.0,6.0,57.0,2.0,0.0,5.0,0.0,28.0,2.0,42.0,2.0,6.0,1.0,2.0,2.0,24.0,3.0,3.0,0.0,0.0,3.0,0.0,6.0,5.0,2.0,3.0,1.0,7.0,0.0,4.0,2.0,0.0,2.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,29.0,29.0,0.0,3.0,13.0,0.0,0.0,1.0,5.0,0.0,2.0,3.0,0.0,19.0,6.0,0.0,0.0,11.0,46.0,0.0,0.0,7.0,15.0,6.0,6.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.0,1.0,3.0,1.0,11.0,0.0,2.0,1.0,1.0,1.0,15.0,3.0,12.0,39.0,0.0,1.42733
2018-20,1.42733,7.0,2.0,6.0,57.0,2.0,0.0,5.0,0.0,28.0,2.0,42.0,2.0,6.0,1.0,2.0,2.0,24.0,3.0,3.0,0.0,0.0,3.0,0.0,6.0,5.0,2.0,3.0,1.0,7.0,0.0,4.0,2.0,0.0,2.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,29.0,29.0,0.0,3.0,13.0,0.0,0.0,1.0,5.0,0.0,2.0,3.0,0.0,19.0,6.0,0.0,0.0,11.0,46.0,0.0,0.0,7.0,15.0,6.0,6.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.0,1.0,3.0,1.0,11.0,0.0,2.0,1.0,1.0,1.0,15.0,3.0,12.0,39.0,0.0,1.24434
2018-21,1.24434,7.0,2.0,6.0,57.0,2.0,0.0,5.0,0.0,28.0,2.0,42.0,2.0,6.0,1.0,2.0,2.0,24.0,3.0,3.0,0.0,0.0,3.0,0.0,6.0,5.0,2.0,3.0,1.0,7.0,0.0,4.0,2.0,0.0,2.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,29.0,29.0,0.0,3.0,13.0,0.0,0.0,1.0,5.0,0.0,2.0,3.0,0.0,19.0,6.0,0.0,0.0,11.0,46.0,0.0,0.0,7.0,15.0,6.0,6.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.0,1.0,3.0,1.0,11.0,0.0,2.0,1.0,1.0,1.0,15.0,3.0,12.0,39.0,0.0,1.4018700000000002
